Cluster_num,pheno_AMP_ltmean_MIN,pheno_DUR_ltmean_MIN,pheno_EOSN_ltmean_MIN,pheno_EOST_ltmean_MIN,pheno_MAXN_ltmean_MIN,pheno_SOSN_ltmean_MIN,pheno_SOST_ltmean_MIN,pheno_TIN_ltmean_MIN,herb_hgt_evh_MIN,shrub_hgt_evh_MIN,tree_hgt_evh_MIN,herb_cov_evc_MIN,shrub_cov_evc_MIN,tree_cov_evc_MIN,ppt_30yr_norm_01_MIN,ppt_30yr_norm_02_MIN,ppt_30yr_norm_03_MIN,ppt_30yr_norm_04_MIN,ppt_30yr_norm_05_MIN,ppt_30yr_norm_06_MIN,ppt_30yr_norm_07_MIN,ppt_30yr_norm_08_MIN,ppt_30yr_norm_09_MIN,ppt_30yr_norm_10_MIN,ppt_30yr_norm_11_MIN,ppt_30yr_norm_12_MIN,ppt_30yr_norm_annual_MIN,MOD16A2ET_1_MIN,MOD16A2ET_2_MIN,MOD16A2ET_3_MIN,MOD16A2ET_4_MIN,MOD16A2ET_5_MIN,MOD16A2ET_6_MIN,MOD16A2ET_7_MIN,MOD16A2ET_8_MIN,MOD16A2ET_9_MIN,MOD16A2_ET_10_MIN,MOD16A2_ET_11_MIN,MOD16A2_ET_12_MIN,MOD16A2_ET_2009_2019_median_MIN,MCD15A3H_FPAR_1_MIN,MCD15A3H_FPAR_2_MIN,MCD15A3H_FPAR_3_MIN,MCD15A3H_FPAR_4_MIN,MCD15A3H_FPAR_5_MIN,MCD15A3H_FPAR_6_MIN,MCD15A3H_FPAR_7_MIN,MCD15A3H_FPAR_8_MIN,MCD15A3H_FPAR_9_MIN,MCD15A3H_FPAR_10_MIN,MCD15A3H_FPAR_11_MIN,MCD15A3H_FPAR_12_MIN,MCD15A3H_FPAR_2009_2019_median_MIN,MCD15A3H_LAI_1_MIN,MCD15A3H_LAI_2_MIN,MCD15A3H_LAI_3_MIN,MCD15A3H_LAI_4_MIN,MCD15A3H_LAI_5_MIN,MCD15A3H_LAI_6_MIN,MCD15A3H_LAI_7_MIN,MCD15A3H_LAI_8_MIN,MCD15A3H_LAI_9_MIN,MCD15A3H_LAI_10_MIN,MCD15A3H_LAI_11_MIN,MCD15A3H_LAI_12_MIN,MCD15A3H_LAI_2009_2019_median_MIN,ned17_MIN,ned17shadedrelief_MIN,MOD17A3H_NPP_2004_2014_median_MIN,WHP_MIN,pheno_AMP_ltmean_MAX,pheno_DUR_ltmean_MAX,pheno_EOSN_ltmean_MAX,pheno_EOST_ltmean_MAX,pheno_MAXN_ltmean_MAX,pheno_SOSN_ltmean_MAX,pheno_SOST_ltmean_MAX,pheno_TIN_ltmean_MAX,herb_hgt_evh_MAX,shrub_hgt_evh_MAX,tree_hgt_evh_MAX,herb_cov_evc_MAX,shrub_cov_evc_MAX,tree_cov_evc_MAX,ppt_30yr_norm_01_MAX,ppt_30yr_norm_02_MAX,ppt_30yr_norm_03_MAX,ppt_30yr_norm_04_MAX,ppt_30yr_norm_05_MAX,ppt_30yr_norm_06_MAX,ppt_30yr_norm_07_MAX,ppt_30yr_norm_08_MAX,ppt_30yr_norm_09_MAX,ppt_30yr_norm_10_MAX,ppt_30yr_norm_11_MAX,ppt_30yr_norm_12_MAX,ppt_30yr_norm_annual_MAX,MOD16A2ET_1_MAX,MOD16A2ET_2_MAX,MOD16A2ET_3_MAX,MOD16A2ET_4_MAX,MOD16A2ET_5_MAX,MOD16A2ET_6_MAX,MOD16A2ET_7_MAX,MOD16A2ET_8_MAX,MOD16A2ET_9_MAX,MOD16A2_ET_10_MAX,MOD16A2_ET_11_MAX,MOD16A2_ET_12_MAX,MOD16A2_ET_2009_2019_median_MAX,MCD15A3H_FPAR_1_MAX,MCD15A3H_FPAR_2_MAX,MCD15A3H_FPAR_3_MAX,MCD15A3H_FPAR_4_MAX,MCD15A3H_FPAR_5_MAX,MCD15A3H_FPAR_6_MAX,MCD15A3H_FPAR_7_MAX,MCD15A3H_FPAR_8_MAX,MCD15A3H_FPAR_9_MAX,MCD15A3H_FPAR_10_MAX,MCD15A3H_FPAR_11_MAX,MCD15A3H_FPAR_12_MAX,MCD15A3H_FPAR_2009_2019_median_MAX,MCD15A3H_LAI_1_MAX,MCD15A3H_LAI_2_MAX,MCD15A3H_LAI_3_MAX,MCD15A3H_LAI_4_MAX,MCD15A3H_LAI_5_MAX,MCD15A3H_LAI_6_MAX,MCD15A3H_LAI_7_MAX,MCD15A3H_LAI_8_MAX,MCD15A3H_LAI_9_MAX,MCD15A3H_LAI_10_MAX,MCD15A3H_LAI_11_MAX,MCD15A3H_LAI_12_MAX,MCD15A3H_LAI_2009_2019_median_MAX,ned17_MAX,ned17shadedrelief_MAX,MOD17A3H_NPP_2004_2014_median_MAX,WHP_MAX,pheno_AMP_ltmean_MEAN,pheno_DUR_ltmean_MEAN,pheno_EOSN_ltmean_MEAN,pheno_EOST_ltmean_MEAN,pheno_MAXN_ltmean_MEAN,pheno_SOSN_ltmean_MEAN,pheno_SOST_ltmean_MEAN,pheno_TIN_ltmean_MEAN,herb_hgt_evh_MEAN,shrub_hgt_evh_MEAN,tree_hgt_evh_MEAN,herb_cov_evc_MEAN,shrub_cov_evc_MEAN,tree_cov_evc_MEAN,ppt_30yr_norm_01_MEAN,ppt_30yr_norm_02_MEAN,ppt_30yr_norm_03_MEAN,ppt_30yr_norm_04_MEAN,ppt_30yr_norm_05_MEAN,ppt_30yr_norm_06_MEAN,ppt_30yr_norm_07_MEAN,ppt_30yr_norm_08_MEAN,ppt_30yr_norm_09_MEAN,ppt_30yr_norm_10_MEAN,ppt_30yr_norm_11_MEAN,ppt_30yr_norm_12_MEAN,ppt_30yr_norm_annual_MEAN,MOD16A2ET_1_MEAN,MOD16A2ET_2_MEAN,MOD16A2ET_3_MEAN,MOD16A2ET_4_MEAN,MOD16A2ET_5_MEAN,MOD16A2ET_6_MEAN,MOD16A2ET_7_MEAN,MOD16A2ET_8_MEAN,MOD16A2ET_9_MEAN,MOD16A2_ET_10_MEAN,MOD16A2_ET_11_MEAN,MOD16A2_ET_12_MEAN,MOD16A2_ET_2009_2019_median_MEAN,MCD15A3H_FPAR_1_MEAN,MCD15A3H_FPAR_2_MEAN,MCD15A3H_FPAR_3_MEAN,MCD15A3H_FPAR_4_MEAN,MCD15A3H_FPAR_5_MEAN,MCD15A3H_FPAR_6_MEAN,MCD15A3H_FPAR_7_MEAN,MCD15A3H_FPAR_8_MEAN,MCD15A3H_FPAR_9_MEAN,MCD15A3H_FPAR_10_MEAN,MCD15A3H_FPAR_11_MEAN,MCD15A3H_FPAR_12_MEAN,MCD15A3H_FPAR_2009_2019_median_MEAN,MCD15A3H_LAI_1_MEAN,MCD15A3H_LAI_2_MEAN,MCD15A3H_LAI_3_MEAN,MCD15A3H_LAI_4_MEAN,MCD15A3H_LAI_5_MEAN,MCD15A3H_LAI_6_MEAN,MCD15A3H_LAI_7_MEAN,MCD15A3H_LAI_8_MEAN,MCD15A3H_LAI_9_MEAN,MCD15A3H_LAI_10_MEAN,MCD15A3H_LAI_11_MEAN,MCD15A3H_LAI_12_MEAN,MCD15A3H_LAI_2009_2019_median_MEAN,ned17_MEAN,ned17shadedrelief_MEAN,MOD17A3H_NPP_2004_2014_median_MEAN,WHP_MEAN,pheno_AMP_ltmean_STD,pheno_DUR_ltmean_STD,pheno_EOSN_ltmean_STD,pheno_EOST_ltmean_STD,pheno_MAXN_ltmean_STD,pheno_SOSN_ltmean_STD,pheno_SOST_ltmean_STD,pheno_TIN_ltmean_STD,herb_hgt_evh_STD,shrub_hgt_evh_STD,tree_hgt_evh_STD,herb_cov_evc_STD,shrub_cov_evc_STD,tree_cov_evc_STD,ppt_30yr_norm_01_STD,ppt_30yr_norm_02_STD,ppt_30yr_norm_03_STD,ppt_30yr_norm_04_STD,ppt_30yr_norm_05_STD,ppt_30yr_norm_06_STD,ppt_30yr_norm_07_STD,ppt_30yr_norm_08_STD,ppt_30yr_norm_09_STD,ppt_30yr_norm_10_STD,ppt_30yr_norm_11_STD,ppt_30yr_norm_12_STD,ppt_30yr_norm_annual_STD,MOD16A2ET_1_STD,MOD16A2ET_2_STD,MOD16A2ET_3_STD,MOD16A2ET_4_STD,MOD16A2ET_5_STD,MOD16A2ET_6_STD,MOD16A2ET_7_STD,MOD16A2ET_8_STD,MOD16A2ET_9_STD,MOD16A2_ET_10_STD,MOD16A2_ET_11_STD,MOD16A2_ET_12_STD,MOD16A2_ET_2009_2019_median_STD,MCD15A3H_FPAR_1_STD,MCD15A3H_FPAR_2_STD,MCD15A3H_FPAR_3_STD,MCD15A3H_FPAR_4_STD,MCD15A3H_FPAR_5_STD,MCD15A3H_FPAR_6_STD,MCD15A3H_FPAR_7_STD,MCD15A3H_FPAR_8_STD,MCD15A3H_FPAR_9_STD,MCD15A3H_FPAR_10_STD,MCD15A3H_FPAR_11_STD,MCD15A3H_FPAR_12_STD,MCD15A3H_FPAR_2009_2019_median_STD,MCD15A3H_LAI_1_STD,MCD15A3H_LAI_2_STD,MCD15A3H_LAI_3_STD,MCD15A3H_LAI_4_STD,MCD15A3H_LAI_5_STD,MCD15A3H_LAI_6_STD,MCD15A3H_LAI_7_STD,MCD15A3H_LAI_8_STD,MCD15A3H_LAI_9_STD,MCD15A3H_LAI_10_STD,MCD15A3H_LAI_11_STD,MCD15A3H_LAI_12_STD,MCD15A3H_LAI_2009_2019_median_STD,ned17_STD,ned17shadedrelief_STD,MOD17A3H_NPP_2004_2014_median_STD,WHP_STD
Cluster_1,-0.145438322,-0.030013548,0.840104098,-0.016955777,0.854492296,0.837701887,-0.181735025,0.050242738,-0.018527936,-0.074724057,0.379987033,-0.016601857,-0.083061866,0.330178577,0.2060292,0.171956039,0.194956145,0.150904055,0.281526025,0.487281289,0.510306818,0.394066773,0.315906555,0.205434287,0.234322183,0.204330205,0.250458473,-0.752165746,-0.684885356,0.083918257,0.57437657,0.72608927,0.838831418,0.921980798,0.922741683,0.783601544,-0.803210354,0.046910978,-1.033699599,0.764422735,0.7941542,0.842645217,0.832653467,0.831763196,0.90948018,1.032885694,1.080087735,1.126694058,1.138999121,1.099554257,1.039316427,0.398246288,0.897365463,0.609395146,0.660665267,0.658665546,0.703247681,0.811555405,1.011413826,1.076174531,1.047249378,0.982338683,0.865482847,0.90318662,0.364740176,0.858019255,-0.234972448,-0.038435145,0.920085903,0.132361906,-0.160817116,-0.099570493,0.362515457,-0.027228143,0.300123894,0.376575491,-0.093786385,-0.035636513,-0.097415029,-0.301893016,0.728976616,-0.414924475,-0.246417157,0.850102519,0.20046377,0.16732785,0.19032681,0.132142891,0.248015848,0.442023413,0.471481813,0.364099837,0.289435698,0.190309507,0.228821055,0.195006484,0.23555489,-0.853714184,-0.776392701,0.012840373,0.336607653,0.532369413,0.616761061,0.73939803,0.793679428,0.707600349,-0.845039778,-0.128143192,-1.167395768,0.614391515,0.878522016,0.897727322,0.858112393,0.86108325,0.834552254,0.808570161,0.84402963,0.910694369,0.932990562,0.924347597,0.944180171,0.314892138,0.796342732,0.564079868,0.572142672,0.551561406,0.607748317,0.648482223,0.735022804,0.822962556,0.843432379,0.800502686,0.660139901,0.73878381,0.272584379,0.818012466,-0.020744472,-0.00501275,0.699050382,0.222843727,-0.201189131,0.006001799,0.722310275,0.118299741,0.714756888,0.737685724,-0.03389346,0.017803725,-0.417637222,-0.748013062,1.061886844,-0.431588136,-0.755404128,1.027297037,0.201588071,0.167885415,0.190820104,0.139314863,0.263330647,0.464873092,0.491912258,0.379299561,0.301654127,0.196288879,0.230054986,0.198591167,0.241453921,-0.83882533,-0.808222631,0.007285118,0.469121258,0.664126765,0.755127622,0.857015259,0.885192338,0.765824994,-0.852691634,-0.089225584,-1.164108551,0.761081277,0.939656229,0.982028455,0.945854762,0.944474071,0.945662994,0.956646532,0.97869028,1.040803148,1.067326169,1.057856162,1.062806994,0.426307735,0.924994325,0.6672136,0.708868637,0.697502078,0.750749496,0.793710092,0.910646438,0.970806883,0.971507554,0.917243239,0.77550484,0.883056609,0.37764284,0.902492732,-0.033520753,-0.023651192,0.834253392,0.298792925,-0.162370847,-0.084792312,-0.066655792,-0.033882364,-0.307041687,-0.058402746,-0.022297387,-0.107706733,-0.486831706,-0.751009002,0.404987565,-0.53122106,-0.690909878,0.527558234,0.053540056,0.041057839,0.049336611,-0.008878845,-0.006506864,0.028861531,0.040428838,0.026790978,0.029148962,0.018780745,0.065911602,0.036444613,0.03640827,-0.348222166,-0.225876903,-0.087652975,-0.141697949,0.003934815,-0.011195181,0.174557623,0.305722015,0.371316531,-0.469024258,-0.271546223,-0.159442589,0.037515261,0.470938485,0.40070912,0.277903695,0.18720901,-0.09789064,-0.351252101,-0.271799608,-0.19843514,-0.129174827,-0.022339897,0.232767214,0.089382191,-0.314707896,0.405492369,0.372686758,0.278207846,0.308785826,0.234138633,0.125199885,0.251926253,0.297624725,0.364261749,0.322537153,0.421552333,0.16078804,0.225877991,-0.014695616,0.039884057,-0.355668569,0.244515179
Cluster_2,0.507617025,0.126185607,0.095612673,0.097437046,-0.100440898,0.11399938,0.195232228,0.395614313,-0.008536367,-0.072709998,-0.150010106,-0.010288067,-0.081588908,-0.147959416,-0.208129903,-0.232442449,-0.269277626,-0.323995216,-0.406513728,-0.277411191,-0.190195992,-0.26488275,-0.245911712,-0.209386249,-0.189456107,-0.201871104,-0.254861854,-0.136715992,-0.029820232,-0.030713446,-0.073941139,-0.132739444,-0.245968215,-0.23495774,-0.24613307,-0.230885874,-0.166959366,-0.146163124,-0.074476906,-1.108629918,-0.332546647,-0.307306757,-0.25433332,-0.196382059,-0.194502868,-0.326880566,-0.282173873,-0.262836096,-0.274278027,-0.291457762,-0.306259743,-0.397252064,-1.234449977,-0.319490582,-0.307179156,-0.276412597,-0.226489468,-0.216220399,-0.33055551,-0.282401895,-0.290786976,-0.300346634,-0.31357903,-0.31341421,-0.363741731,-0.806977101,-0.611724967,0.533005685,-0.25538224,-0.239444731,3.453636815,3.529658697,3.022604218,3.458175003,2.887717354,3.000523098,3.50618205,3.376711035,0.231037211,-0.033262324,-0.150199172,0.163809367,-0.074273158,-0.052557483,-0.24770925,-0.27513919,-0.310259285,-0.367419957,-0.438837681,-0.302469126,-0.216259473,-0.290402226,-0.270709325,-0.241086245,-0.223994377,-0.244455308,-0.29311008,-0.233292251,-0.148118657,-0.183848332,-0.178656843,-0.078700428,-0.13087514,-0.11451903,-0.104309885,-0.123284698,-0.289519481,-0.172412368,-0.165206428,-0.091735556,-0.350974933,-0.264384925,-0.183090413,-0.108300094,-0.096286856,-0.210644724,-0.157874653,-0.131427177,-0.124498335,-0.182650015,-0.243237866,-0.434334833,-0.165373768,-0.352689597,-0.294618788,-0.236146284,-0.179554175,-0.122659872,-0.224023181,-0.219236587,-0.223829626,-0.224886591,-0.272006401,-0.292351628,-0.401175754,-0.165936321,0.167674822,-0.412077199,-0.119719726,-0.403561823,2.865454367,2.485698811,1.85133153,2.030324294,1.415435496,1.814411362,2.585943461,2.578654538,0.049250941,-0.293044511,-0.560669295,0.006637459,-0.341743183,-0.5390742,-0.237697737,-0.263842553,-0.301542949,-0.357646229,-0.437297765,-0.302589979,-0.213597403,-0.287908612,-0.269425972,-0.23485,-0.216226356,-0.232142641,-0.285186064,-0.183949584,-0.108140537,-0.133546222,-0.162840267,-0.144401158,-0.215366962,-0.196681938,-0.200206904,-0.205693387,-0.237738353,-0.166102214,-0.102556762,-0.577030459,-0.376659114,-0.312369372,-0.227553089,-0.150313561,-0.145361188,-0.276362907,-0.226744795,-0.204192754,-0.207961457,-0.255518751,-0.300441184,-0.43926381,-0.714515,-0.370367557,-0.32412377,-0.266216081,-0.208933789,-0.178465872,-0.295650857,-0.269942458,-0.275459901,-0.282224914,-0.311368595,-0.326893392,-0.409513533,-0.508028524,-0.045887926,0.061174115,-0.187355923,-0.353658652,3.863614401,3.031550972,3.751760704,2.824199206,3.488842055,3.740778953,3.258555506,3.831557741,0.24519565,-0.034339865,-0.066431492,0.158879196,-0.05997035,-0.014235842,-0.2343506,-0.248687083,-0.245818427,-0.262702161,-0.240606699,-0.200241991,-0.173306811,-0.199694594,-0.196282551,-0.209406724,-0.217372444,-0.245175777,-0.240138232,-0.143210307,-0.105113679,-0.151325888,-0.177252113,0.091230573,0.150562885,0.138431175,0.170003181,0.09385845,-0.2925522,-0.092845905,-0.042655435,1.154203756,-0.155044982,-0.027342692,0.074135497,0.147388496,0.190374705,0.229904371,0.240851616,0.244283832,0.24613946,0.153014596,0.034765318,-0.272568115,1.599971853,-0.27268778,-0.191878425,-0.100705091,-0.044640193,0.055741942,0.024952015,-0.036300603,-0.031538184,-0.051394914,-0.145737182,-0.172155541,-0.329761008,0.74016272,0.11862914,-0.507573639,0.292742768,-0.367831202
Cluster_3,-1.043738085,-1.2163548,1.52377767,-1.317585049,0.413750999,1.618506041,-1.418299621,-0.938113585,-0.01863935,-0.074724057,0.236388847,-0.016230263,-0.083061866,0.377257032,2.369040635,2.426900965,2.359270363,2.295313227,1.5846746,0.992216497,0.020041391,0.472956657,1.610305034,2.36593406,2.426063558,2.455975611,2.302772083,-0.333188891,-0.274965685,0.563343608,1.747566951,1.920581602,1.522977593,1.559364164,1.785127036,2.080544537,-0.416088457,1.817249795,-0.688973782,1.249729421,2.272894014,2.224204076,2.164642354,1.783230658,1.592371944,1.247641437,1.221024811,1.372028154,1.560137278,1.815965384,1.830805989,2.112168618,1.147607367,2.391070802,2.38081909,2.389579241,2.087653471,1.89799566,1.468718147,1.375276047,1.613388928,1.85410569,2.19885808,1.960474394,2.172207408,1.774154779,-1.222433808,-0.055364131,2.094045249,-0.105993558,-0.226789831,0.031575988,0.973300565,0.143500805,0.598690296,0.979967752,0.151084585,-0.204670403,0.163996918,0.59624095,1.409520957,-0.113834711,0.457299135,1.040737528,2.342180395,2.389818598,2.319801337,2.26179247,1.564032956,1.013887967,0.064505353,0.520365937,1.622432787,2.346975548,2.393414716,2.438729806,2.271101923,-0.478594398,-0.50836373,0.488809185,1.83625056,2.025955679,1.483302741,1.517314009,1.81888529,2.251272855,-0.336213006,2.443170849,-0.692410164,1.218585409,1.967315784,1.949225721,2.005980303,1.751676859,1.612140964,1.279693443,1.247329562,1.311921121,1.442506971,1.5851897,1.646809853,1.890978814,1.070942644,2.630036187,2.666365105,2.66904441,2.436133561,2.268876081,1.917148413,1.893419826,2.017630114,2.254639054,2.586331336,2.339952914,2.38861503,1.517653603,0.158302687,0.132542414,2.009047931,-0.412376572,-0.760137808,-0.887589076,1.573557583,-0.856339783,0.843018388,1.599175049,-0.653539909,-0.723877208,-0.164657157,-0.829273365,1.3093766,-0.227955168,-0.852983056,1.509914314,2.364078903,2.41747686,2.349770158,2.289809203,1.584005951,1.007866364,0.041500751,0.498137603,1.622573112,2.365254816,2.417825231,2.455806839,2.295866492,-0.463132625,-0.471295554,0.466606558,1.815825659,2.050987173,1.552760252,1.604013947,1.880125689,2.269025264,-0.401867978,2.211953627,-0.789213613,1.412913815,2.216160284,2.161445783,2.146243284,1.820662047,1.670553038,1.324715582,1.290336137,1.379738597,1.550213211,1.760158269,1.802283471,2.093315766,1.239767619,2.613344804,2.600376211,2.602770515,2.343703089,2.185779271,1.805669017,1.728553868,1.873347083,2.131415633,2.505353726,2.226823568,2.379413555,1.822990749,-0.07323042,0.100939515,2.092857055,-0.244970226,0.017154452,0.763463017,0.200000104,1.01572805,0.20784752,0.164127011,0.912246685,0.047005196,-0.114208836,-0.810686265,1.003070747,-0.222137225,-0.896208831,1.002169167,0.810257356,0.761647116,0.720253202,0.707072848,0.453636801,0.418719019,0.154255533,0.320372737,0.659604344,0.839887708,0.829437149,0.834496851,0.74194865,-0.396211768,-0.3936413,0.036949359,0.8734411,1.067779206,0.628791852,0.79167971,1.105738534,1.661306812,-0.054612869,2.074429257,-0.060110443,0.358626325,0.725154239,0.610033061,0.49858858,0.312624687,0.102669289,0.056681899,0.239456699,0.168097409,0.162782591,0.110448171,0.429790547,0.965299151,-0.298613631,2.148145778,2.184762465,2.01922379,1.824173826,1.688068733,1.495590618,1.689849796,1.692130835,1.913806968,2.184186471,1.917732543,1.960908315,0.272401514,0.122971539,0.17696866,0.085368355,-0.346298093
Cluster_4,-0.299381196,-0.19822508,-0.524837172,-0.208032989,-0.894786169,-0.513615161,-0.080378444,-0.507778818,-0.001525558,0.195640063,-0.151268399,-0.000171575,0.21760619,-0.148436971,-0.63612667,-0.635622623,-0.650482232,-0.660802851,-0.76136111,-0.844137242,-0.798934532,-0.845981964,-0.816537385,-0.676689827,-0.647322034,-0.620356877,-0.720124872,0.999250019,0.862725142,-0.282879458,-0.75371254,-0.857485794,-1.080819539,-1.044278344,-0.966261878,-0.979834256,0.974898545,-0.511540747,1.090201739,-0.738452704,-0.524230539,-0.534011096,-0.47642073,-0.372458677,-0.527256026,-0.892830884,-1.058791554,-1.011469611,-0.938781665,-0.858480625,-0.688685564,-0.336366279,-0.731478451,-0.468059525,-0.480019093,-0.428705415,-0.383495851,-0.536534996,-0.842848372,-0.922052583,-0.843065592,-0.775369558,-0.692139167,-0.609057013,-0.337666414,-0.705998715,0.042604023,-0.032736655,-0.910949748,0.140149811,-0.355116261,-0.245466529,-0.698717471,-0.42851985,-0.908663512,-0.707642355,-0.370665118,-0.492590917,-0.521355965,-0.030295498,-1.126474882,-0.019192389,-0.196776319,-1.152339755,-0.662875465,-0.665819322,-0.683032565,-0.68723281,-0.775148587,-0.842691073,-0.797463449,-0.846018893,-0.819055021,-0.694539229,-0.67155801,-0.64668997,-0.740804117,0.839207507,0.544270889,-0.656856477,-0.881528102,-0.907735491,-1.111356132,-1.170747288,-1.091805961,-1.003169362,0.819558636,-0.609180524,0.78745285,-1.032526392,-0.902861548,-0.907622176,-0.860177762,-0.798801788,-0.938759435,-1.230604442,-1.317839748,-1.280669997,-1.24188954,-1.198071535,-1.082047681,-0.610989304,-1.226585906,-0.698200724,-0.698134022,-0.68013475,-0.661479416,-0.76894301,-1.032452496,-1.082968335,-1.018322966,-0.944845677,-0.855904203,-0.849404235,-0.552590818,-1.061542786,-0.020957916,0.053508092,-1.15749469,-0.001686131,-0.419034211,-0.320483317,-0.774804348,-0.546173052,-1.161292924,-0.77297691,-0.477763146,-0.638912783,0.218782448,1.010725146,-0.94079547,0.30108999,0.997350771,-0.905132572,-0.652479756,-0.653892485,-0.670552724,-0.678365719,-0.773761015,-0.847744903,-0.801554551,-0.849523524,-0.821556226,-0.688473628,-0.662170891,-0.636305225,-0.733993535,0.955621028,0.750542272,-0.527079472,-0.878597145,-0.951545965,-1.149252519,-1.150418063,-1.061302949,-1.012666475,0.925321444,-0.575798139,0.979813163,-0.991679081,-0.75840271,-0.767659934,-0.705671941,-0.626981512,-0.779401943,-1.131774287,-1.240685766,-1.187821329,-1.131518717,-1.070729183,-0.931685743,-0.521615387,-1.071172364,-0.629113623,-0.640622193,-0.604899938,-0.5864521,-0.715174192,-1.007602814,-1.04961584,-0.969642623,-0.899638622,-0.811795683,-0.783793601,-0.494648962,-0.940444035,-0.014330511,-0.024457516,-1.084387989,0.016572538,-0.265684864,-0.042699673,-0.456420977,-0.129083722,-0.293449039,-0.468611843,-0.229971509,-0.313525154,-0.006187139,0.42484378,-1.03538816,0.202804001,0.179196141,-1.036625021,-0.339987632,-0.33932313,-0.34089415,-0.315929094,-0.28988349,-0.304210112,-0.273891379,-0.29636981,-0.328138169,-0.326683435,-0.345126699,-0.326295786,-0.338634205,-0.113905477,-0.356288372,-0.614358381,-0.571452164,-0.495932566,-0.587200478,-0.820834165,-0.815460489,-0.684514926,0.089160097,-0.500381489,-0.54615317,-0.606667451,-0.805715469,-0.787503192,-0.774317906,-0.75979441,-0.674549756,-0.553781604,-0.645244764,-0.720782852,-0.77780425,-0.799766892,-0.846773161,-0.60914966,-0.318135063,-0.689438407,-0.689810875,-0.697250935,-0.695620635,-0.711186337,-0.782891066,-0.845928392,-0.843924017,-0.827419658,-0.782736431,-0.792052637,-0.554934765,-0.732623631,-0.015724535,0.045928721,-0.598040419,-0.001925828
Cluster_5,0.605859895,0.570485665,-1.055607319,0.571019042,-0.160494763,-1.025636861,0.674857928,0.776371484,-0.022516153,-0.074724057,-0.134032051,-0.01979922,-0.083061866,-0.133882873,0.603513587,0.621027478,0.669940865,0.743717546,0.948321234,1.01631991,1.071398654,1.126327103,0.994460041,0.665067353,0.569002614,0.5270087,0.733761751,-0.545879127,-0.68216036,-0.103772968,-0.233902117,-0.459445077,-0.160524581,0.02625252,0.088774207,0.137439189,-0.616896409,0.0459243,-0.414065112,-0.193499394,-0.503150331,-0.545506022,-0.759340654,-1.101502222,-1.241383889,-0.804543672,-0.135463142,-0.039317703,-0.16552084,-0.427497816,-0.669002149,-0.474130566,-0.287424561,-0.451337494,-0.495053001,-0.670569586,-0.928551517,-1.027477105,-0.735185887,-0.211363507,-0.157070846,-0.248111417,-0.43001587,-0.61620588,-0.441077449,-0.38640069,0.92547658,-0.057896169,-0.52605227,-0.150326527,0.14615126,-0.16676982,-0.250490663,0.015064452,0.105598619,-0.225442101,0.059671315,0.246521633,0.867567281,0.181782466,0.510050476,-0.089628015,0.316718645,0.531017489,0.730975099,0.76308576,0.828491761,0.915097037,1.14043238,1.157786429,1.185755644,1.246766211,1.109163726,0.789442612,0.690319239,0.649069244,0.875405035,-0.114205618,0.024252382,0.864218629,0.564800422,-0.038587363,-0.059060504,0.249999322,0.243153772,0.092470693,-0.37367374,0.3856635,0.268351804,0.013193495,-0.031604558,-0.103634304,-0.276919471,-0.538325334,-0.495590703,0.022383881,0.414731269,0.485336312,0.405802426,0.310056294,0.054039632,-0.0786115,0.254123053,-0.180132427,-0.241405904,-0.341712398,-0.507143861,-0.501037967,-0.170459274,0.198880297,0.231305779,0.101765223,-0.028456996,-0.143785976,-0.167211629,0.04201541,-0.02082171,-0.011928589,0.069877511,0.029862114,0.421459836,0.110728569,-0.671731487,0.471278305,0.068254975,-0.635892188,0.50761209,0.636195367,-0.286277579,-0.270661034,0.318767082,-0.431466617,-0.220262251,0.246205827,0.682827594,0.70878482,0.768840397,0.851241567,1.069299312,1.106212799,1.143199465,1.202278258,1.069555319,0.742153217,0.644141192,0.602023078,0.822638997,-0.346762494,-0.311766533,0.544630295,0.294936043,-0.148864795,-0.07338959,0.176268362,0.197032341,0.118696659,-0.508524667,0.245171498,-0.092924489,-0.07119672,-0.300468324,-0.358220338,-0.556825271,-0.873657014,-0.907496995,-0.319175565,0.227058002,0.30515162,0.194878803,0.005896907,-0.310213906,-0.290464253,0.017450437,-0.342436048,-0.394029733,-0.535713346,-0.754175486,-0.771393001,-0.390819243,0.062919588,0.100222664,-0.023422987,-0.176934947,-0.366328629,-0.317662315,-0.155433378,0.138413128,-0.067420727,-0.168171297,-0.082196813,-0.100422015,-0.548235818,0.126337402,-0.478795105,0.130344412,0.144799376,-0.420162591,-0.084695687,0.098370445,0.146261121,0.744668576,-0.421816674,0.407041978,0.676620719,0.728833237,0.768094255,0.802983458,0.835919986,0.899540477,0.871558095,0.812031959,0.868562951,0.817628335,0.751159329,0.718332309,0.689775806,0.80308362,0.679584162,0.884494912,1.252108999,1.282419607,0.499116298,0.106202358,0.411198349,0.336657081,-0.001933371,0.236389651,0.628511765,1.047777553,0.146330651,0.456881715,0.441112545,0.538746721,0.683584748,1.126598631,1.291776219,0.976903772,1.002681335,1.014025752,1.110401872,0.843557409,0.315961517,0.531438453,0.040483549,-0.001900099,0.063940193,0.066670084,0.234432472,0.493203416,0.551618394,0.597733295,0.435767818,0.318557025,0.229846379,0.020172941,0.45008448,-0.015173362,-0.074579339,1.088195813,-0.016562512
